;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
17:00;Hendrikkade;4;3;0;6;7;4;2;4;2;1;5;0;6;3;2;0;5;0;5;3;1;0;1;4
17:15;Hendrikkade;3;2;0;6;7;2;3;1;1;1;1;4;3;3;0;3;5;0;3;1;2;1;1;6
17:30;Hendrikkade;1;2;1;6;6;4;2;2;1;0;5;1;2;7;4;0;0;1;0;2;2;0;1;2
17:45;Hendrikkade;3;2;0;8;4;4;3;5;2;1;0;4;5;5;2;0;0;1;4;4;1;0;1;4
18:00;Hendrikkade;1;3;1;8;4;1;3;4;2;1;5;3;1;4;5;4;4;1;2;2;1;2;1;2
18:15;Hendrikkade;0;3;1;9;5;4;2;8;2;1;1;2;7;2;5;4;6;1;7;6;2;0;2;1
18:30;Hendrikkade;0;2;0;4;1;0;1;2;0;1;1;2;2;2;0;1;5;0;1;3;1;1;1;3
18:45;Hendrikkade;1;1;0;1;3;0;1;3;0;0;3;1;1;4;2;0;2;1;2;1;0;1;1;2
19:00;Hendrikkade;2;1;0;3;1;0;1;2;1;0;0;2;2;2;1;1;0;0;1;1;1;1;1;2
19:15;Hendrikkade;1;1;0;2;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1
19:30;Hendrikkade;0;0;0;1;1;1;1;1;0;0;0;0;1;1;2;1;1;0;0;2;1;0;0;1
19:45;Hendrikkade;0;1;0;1;1;0;0;2;0;0;2;1;0;1;1;1;1;0;0;1;0;0;1;1
20:00;Hendrikkade;1;0;0;2;0;1;1;1;0;0;1;1;1;2;1;0;1;0;1;1;0;1;1;1
20:15;Hendrikkade;1;1;0;2;2;1;0;1;0;0;1;1;1;1;1;1;1;0;2;2;1;1;0;1
20:30;Hendrikkade;1;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;2;0;0;0;1
20:45;Hendrikkade;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1
21:00;Hendrikkade;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1
21:15;Hendrikkade;0;0;0;2;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;1
21:30;Hendrikkade;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;2;0;0;0;0
21:45;Hendrikkade;1;1;0;1;2;1;1;1;1;0;1;0;0;1;1;0;0;0;2;1;0;1;0;1
22:00;Hendrikkade;0;1;0;1;0;1;0;1;0;0;2;0;1;0;1;0;1;0;1;1;0;0;0;2
22:15;Hendrikkade;1;0;0;2;1;0;0;2;0;0;1;0;1;1;2;0;2;0;1;2;0;1;0;1
22:30;Hendrikkade;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1
22:45;Hendrikkade;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;2;2;0;0;0;1
23:00;Hendrikkade;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0
23:15;Hendrikkade;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1
23:30;Hendrikkade;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1
23:45;Hendrikkade;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1
0:00;Leidseplein;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0:15;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7:00;Leidseplein;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1
7:15;Leidseplein;1;0;0;1;0;1;0;0;1;0;2;1;1;1;0;1;0;0;0;1;1;1;1;2
7:30;Leidseplein;2;2;1;3;4;0;1;4;1;0;1;0;1;2;2;1;5;0;2;3;1;0;1;4
7:45;Leidseplein;1;1;0;8;7;1;4;5;1;0;8;4;3;1;2;5;2;1;6;3;1;1;1;5
8:00;Leidseplein;2;1;1;4;7;3;2;3;1;1;0;5;2;7;5;1;4;1;3;5;2;0;2;3
8:15;Leidseplein;2;0;1;2;6;2;1;0;2;1;6;0;4;2;3;4;6;0;4;6;1;1;1;4
8:30;Leidseplein;1;3;0;7;1;1;3;6;1;0;0;3;5;3;0;1;3;1;6;2;1;1;2;7
8:45;Leidseplein;3;0;1;10;7;2;1;4;2;0;2;2;6;1;2;6;4;1;1;5;0;2;1;2
9:00;Leidseplein;3;2;1;9;6;2;2;7;1;1;2;2;4;0;5;5;6;1;4;3;2;1;1;2
9:15;Leidseplein;1;1;0;6;4;3;1;3;1;0;4;1;2;3;0;2;2;0;1;1;1;0;1;4
9:30;Leidseplein;1;2;0;1;3;2;2;4;1;0;3;2;2;3;2;2;3;1;2;2;0;0;1;3
9:45;Leidseplein;1;0;0;3;3;2;1;2;1;0;1;1;1;1;2;2;2;0;1;1;0;0;1;2
10:00;Leidseplein;1;0;0;2;2;1;0;2;0;0;0;1;1;0;1;1;2;0;2;1;0;0;0;2
10:15;Leidseplein;1;1;0;2;2;1;0;1;0;0;1;1;1;2;0;2;1;0;2;2;0;0;0;1
10:30;Leidseplein;1;1;0;2;0;1;0;1;0;0;2;1;1;1;2;1;0;0;0;0;0;0;0;0
10:45;Leidseplein;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;2
11:00;Leidseplein;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1
11:15;Leidseplein;1;0;0;1;1;0;0;0;0;0;1;1;1;2;1;1;0;0;1;0;0;0;0;2
11:30;Leidseplein;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1
11:45;Leidseplein;0;1;0;2;2;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1
12:00;Leidseplein;0;0;0;2;2;0;1;2;0;0;2;1;1;2;1;1;0;0;1;2;0;0;0;1
12:15;Leidseplein;1;0;0;1;2;1;1;3;1;0;1;1;0;1;2;1;3;0;2;2;0;0;1;0
12:30;Leidseplein;2;0;0;3;3;2;0;1;0;0;2;1;2;3;1;2;1;0;0;2;0;1;1;3
12:45;Leidseplein;1;0;0;3;2;2;1;2;1;0;1;1;1;3;2;2;3;0;2;0;0;0;1;2
13:00;Leidseplein;1;1;0;1;2;1;1;0;0;0;2;1;0;0;1;1;2;0;1;3;1;0;1;1
13:15;Leidseplein;1;1;0;3;2;1;0;2;0;0;2;1;1;2;0;2;0;0;1;2;0;0;1;2
13:30;Leidseplein;1;1;0;1;2;1;0;2;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0
13:45;Leidseplein;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1
14:00;Leidseplein;0;0;0;2;1;1;0;1;0;0;2;0;1;2;2;1;1;0;0;0;0;0;0;0
14:15;Leidseplein;1;0;0;2;1;1;0;1;0;0;1;1;1;0;1;1;2;0;1;1;1;0;0;1
14:30;Leidseplein;0;1;0;1;0;1;1;1;0;0;2;0;1;0;2;1;1;0;1;0;1;0;0;1
14:45;Leidseplein;1;1;0;0;1;1;1;1;0;0;2;0;1;1;1;0;1;0;1;1;1;0;0;1
15:00;Leidseplein;0;0;0;2;1;1;0;2;0;0;2;0;1;1;1;2;0;0;1;1;0;0;0;0
15:15;Leidseplein;0;1;0;0;1;0;0;1;0;0;1;1;2;2;2;1;0;0;2;0;0;0;0;0
15:30;Leidseplein;1;0;0;1;1;1;0;2;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
15:45;Leidseplein;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1
16:00;Leidseplein;3;1;1;1;4;2;0;2;2;1;4;1;2;0;4;2;2;1;3;0;1;0;0;0
16:15;Leidseplein;1;1;1;3;2;2;2;0;0;1;1;4;1;2;2;1;1;0;1;5;2;1;0;2
16:30;Leidseplein;1;2;1;5;0;1;0;5;1;1;2;1;0;2;1;1;4;1;0;3;1;1;1;2
16:45;Leidseplein;1;1;1;8;1;4;1;0;1;0;4;0;0;4;5;2;3;0;0;4;1;2;0;0
17:00;Leidseplein;4;3;0;9;6;3;3;2;0;1;1;0;1;1;5;0;6;0;5;2;1;1;2;2
17:15;Leidseplein;3;1;0;9;0;2;3;6;1;0;6;3;5;6;4;1;7;0;4;5;1;2;1;3
17:30;Leidseplein;0;1;1;7;1;0;1;4;1;0;4;1;5;3;3;6;5;1;3;4;2;1;2;0
17:45;Leidseplein;2;0;0;5;0;3;1;5;0;1;0;2;4;3;0;3;2;0;4;7;1;2;2;0
18:00;Leidseplein;1;3;0;8;7;2;0;3;1;0;3;1;1;6;5;5;2;1;6;0;2;2;1;6
18:15;Leidseplein;2;2;0;3;5;4;3;1;3;1;4;1;6;0;2;5;4;1;0;4;1;1;1;2
18:30;Leidseplein;0;0;0;3;3;3;2;1;0;0;5;0;2;2;1;1;4;1;4;2;1;1;1;3
18:45;Leidseplein;2;0;1;4;3;1;2;2;1;0;2;0;1;2;2;0;3;0;1;2;0;1;1;1
19:00;Leidseplein;1;0;0;0;2;1;1;1;1;0;1;0;2;1;2;1;2;0;1;3;1;1;0;2
19:15;Leidseplein;1;0;0;1;1;1;0;2;0;0;1;1;1;2;0;0;1;0;0;2;0;0;0;2
19:30;Leidseplein;1;0;0;2;1;0;1;0;0;0;1;0;1;1;0;1;1;0;2;1;0;0;0;1
19:45;Leidseplein;0;0;0;2;0;1;0;1;0;0;1;1;2;1;1;0;0;0;2;1;0;0;0;2
20:00;Leidseplein;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;2;0;0;2;2;1;0;1;1
20:15;Leidseplein;0;1;0;1;1;1;1;2;0;0;1;1;0;1;2;1;2;0;1;1;0;0;1;0
20:30;Leidseplein;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1
20:45;Leidseplein;0;0;0;2;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;2;0;0;0;1
21:00;Leidseplein;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0
21:15;Leidseplein;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
21:30;Leidseplein;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1
21:45;Leidseplein;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;2
22:00;Leidseplein;1;1;0;2;1;1;1;2;0;0;0;0;0;1;1;0;1;0;1;2;0;0;1;0
22:15;Leidseplein;1;0;0;1;1;1;1;1;0;0;2;1;1;0;1;0;0;0;1;2;0;0;0;2
22:30;Leidseplein;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;0
22:45;Leidseplein;0;1;0;2;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1
23:00;Leidseplein;1;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0
23:15;Leidseplein;0;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1
23:30;Leidseplein;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1
23:45;Leidseplein;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0:00;Lelylaan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7:00;Lelylaan;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
7:15;Lelylaan;0;1;0;2;1;0;0;2;0;0;2;1;1;0;1;1;1;0;2;2;0;0;0;0
7:30;Lelylaan;2;2;0;6;1;2;1;5;0;1;4;1;0;1;3;2;2;1;3;2;1;0;0;5
7:45;Lelylaan;2;2;1;3;2;1;1;7;1;1;6;1;7;0;4;1;2;1;0;1;1;2;1;0
8:00;Lelylaan;3;0;1;4;6;1;2;3;2;1;3;3;2;7;2;3;3;1;1;7;1;2;0;1
8:15;Lelylaan;2;1;0;4;1;4;2;5;0;1;5;2;0;5;0;5;6;1;2;1;2;1;2;5
8:30;Lelylaan;2;0;0;8;7;3;1;6;1;0;7;2;4;2;4;4;7;1;1;4;0;2;0;3
8:45;Lelylaan;1;2;0;9;1;3;2;6;1;1;7;2;2;5;6;1;0;1;2;2;1;1;1;7
9:00;Lelylaan;1;3;0;5;2;1;1;7;2;0;6;3;4;6;6;1;8;0;3;5;2;2;2;5
9:15;Lelylaan;0;2;1;4;1;0;2;1;0;1;5;2;1;2;2;2;4;0;1;5;0;1;0;3
9:30;Lelylaan;1;0;0;3;3;2;1;3;0;1;3;1;1;0;1;1;0;0;2;1;1;0;0;0
9:45;Lelylaan;1;0;0;4;0;2;0;2;1;0;3;1;1;3;1;2;0;0;2;2;0;1;1;1
10:00;Lelylaan;1;0;0;1;2;1;1;1;0;0;2;1;0;0;1;0;1;0;0;1;0;0;1;0
10:15;Lelylaan;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;2;1;0;0;0;1
10:30;Lelylaan;1;1;0;1;0;0;0;1;1;0;2;0;1;1;0;1;1;0;1;0;0;1;1;0
10:45;Lelylaan;1;0;0;0;1;0;1;2;0;0;2;1;1;0;2;0;2;0;2;1;1;1;0;1
11:00;Lelylaan;1;0;0;1;2;0;1;2;0;0;2;1;1;1;2;1;0;0;2;2;1;0;1;0
11:15;Lelylaan;0;1;0;0;2;0;0;1;0;0;1;1;1;0;0;2;2;0;2;1;1;0;0;1
11:30;Lelylaan;1;1;0;2;1;0;0;0;0;0;2;1;0;0;0;1;0;0;0;2;0;1;1;1
11:45;Lelylaan;1;0;0;2;2;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;0;0;0;0
12:00;Lelylaan;0;1;0;2;1;0;0;1;1;0;2;0;2;2;2;1;2;0;1;1;1;1;0;1
12:15;Lelylaan;2;1;0;4;1;1;1;1;1;0;3;1;1;2;1;1;3;0;3;0;0;1;0;1
12:30;Lelylaan;1;1;0;3;0;2;0;3;0;0;2;0;1;2;1;0;0;0;2;0;0;0;1;0
12:45;Lelylaan;2;0;0;1;0;1;0;1;1;0;3;0;1;2;2;0;2;0;3;1;0;1;1;2
13:00;Lelylaan;1;0;0;3;1;0;1;2;0;0;0;0;1;1;1;1;1;0;2;3;1;0;0;2
13:15;Lelylaan;1;0;0;1;0;1;1;2;1;0;2;1;2;2;2;0;2;0;2;1;0;0;0;2
13:30;Lelylaan;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;2
13:45;Lelylaan;0;0;0;1;0;0;1;1;0;0;0;1;1;1;2;0;1;0;1;0;0;0;1;1
14:00;Lelylaan;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;2;0;0;0;2
14:15;Lelylaan;1;0;0;2;2;1;0;1;0;0;0;1;0;2;1;1;2;0;1;1;1;0;1;1
14:30;Lelylaan;0;1;0;1;2;0;1;1;1;0;2;1;2;1;0;0;1;0;1;1;0;0;0;1
14:45;Lelylaan;1;1;0;0;2;1;1;0;1;0;2;0;1;0;2;1;2;0;0;1;1;0;0;2
15:00;Lelylaan;1;1;0;2;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;2
15:15;Lelylaan;0;1;0;0;2;0;1;1;1;0;1;1;2;1;1;0;2;0;0;1;1;1;0;1
15:30;Lelylaan;0;0;0;2;1;1;1;0;0;0;2;0;0;1;1;1;2;0;2;2;1;0;0;1
15:45;Lelylaan;1;0;0;2;0;1;1;2;0;0;2;1;0;1;1;1;1;0;2;1;0;0;1;1
16:00;Lelylaan;2;1;1;1;1;3;1;0;1;1;1;3;2;1;4;1;1;1;5;1;1;1;0;2
16:15;Lelylaan;3;2;1;5;1;1;2;2;2;0;2;1;1;1;3;4;1;0;5;1;2;0;1;5
16:30;Lelylaan;4;1;1;5;4;1;1;1;0;1;1;0;2;3;1;5;1;1;5;5;0;2;1;3
16:45;Lelylaan;4;1;0;6;0;0;0;1;1;0;4;2;0;5;1;1;5;1;4;0;1;2;0;4
17:00;Lelylaan;2;3;0;5;4;1;3;2;1;1;4;1;0;4;4;1;4;1;5;0;0;2;1;4
17:15;Lelylaan;4;1;1;1;0;1;1;2;1;0;6;1;3;1;0;3;2;0;1;4;1;2;0;4
17:30;Lelylaan;4;2;0;6;6;1;3;1;1;0;5;4;3;5;0;5;5;1;1;1;2;2;0;3
17:45;Lelylaan;4;3;1;3;4;4;2;2;2;1;5;5;4;1;4;4;1;1;4;5;0;1;0;4
18:00;Lelylaan;3;3;0;6;1;2;3;5;2;1;7;4;4;1;5;6;3;1;3;4;0;1;1;3
18:15;Lelylaan;3;2;0;6;6;4;4;4;2;1;3;0;6;3;3;5;3;1;7;0;3;1;0;0
18:30;Lelylaan;2;1;0;6;4;1;0;4;1;0;0;3;1;4;1;2;4;1;2;4;0;2;0;1
18:45;Lelylaan;1;2;0;4;2;1;2;3;0;1;0;1;2;4;2;1;1;0;0;1;1;0;0;4
19:00;Lelylaan;1;1;0;1;3;0;1;2;1;0;2;2;1;3;1;0;0;0;1;1;0;0;0;2
19:15;Lelylaan;1;0;0;1;1;1;1;1;1;0;2;1;1;0;0;0;1;0;0;1;0;0;0;1
19:30;Lelylaan;0;0;0;0;0;1;0;2;0;0;2;1;1;1;1;1;2;0;1;2;0;0;0;1
19:45;Lelylaan;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2;2;0;0;2;0;0;0;0;1
20:00;Lelylaan;1;1;0;1;0;0;1;1;0;0;1;1;1;1;0;1;2;0;0;1;1;0;0;0
20:15;Lelylaan;1;1;0;2;1;0;1;1;0;0;1;0;1;2;1;1;1;0;0;1;0;0;1;1
20:30;Lelylaan;0;1;0;2;1;0;0;1;0;0;1;1;1;1;1;1;2;0;2;1;0;0;0;0
20:45;Lelylaan;1;1;0;1;0;1;0;1;0;0;0;1;0;2;1;1;2;0;1;2;0;0;0;1
21:00;Lelylaan;0;0;0;2;1;1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1
21:15;Lelylaan;1;0;0;1;1;1;0;1;0;0;1;0;0;2;1;1;1;0;1;0;0;0;0;0
21:30;Lelylaan;1;0;0;2;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;2;0;0;0;1
21:45;Lelylaan;1;0;0;2;2;1;0;1;0;0;2;1;0;1;0;1;1;0;2;1;1;0;0;0
22:00;Lelylaan;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;2;0;1;0;1;0;0;2
22:15;Lelylaan;0;1;0;2;0;1;1;2;1;0;2;0;1;1;1;1;2;0;1;2;0;1;0;1
22:30;Lelylaan;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;1
22:45;Lelylaan;0;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1
23:00;Lelylaan;1;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
23:15;Lelylaan;0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1
23:30;Lelylaan;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1
23:45;Lelylaan;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1
0:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
0:15;Muiderpoort;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
